date,ret_gross,cost,ret_net,turnover,spy,n_held
2018-01-11,-0.005302256474687385,0.0012696999038562106,-0.006571956378543595,0.5,0.010600045671847802,5
2018-01-12,-0.003581703680662551,0.000956597708063158,-0.004538301388725709,0.4,-0.004725407412752736,5
2018-01-16,0.0016292470726410268,0.0005869933690050319,0.0010422537036359949,0.2,0.0052153153559484355,5
2018-01-17,-0.0031318364226351264,0.0004525224648771202,-0.0035843588875122466,0.2,0.001144825614542766,5
2018-01-18,0.002168983597473995,0.0,0.002168983597473995,0.0,0.0013224560106073202,5
2018-01-19,0.005110096949243515,0.0004781566805728037,0.004631940268670712,0.2,0.009173049707667635,5
2018-01-22,0.0007600627423260953,0.0005054303481392246,0.0002546323941868707,0.2,0.0045266925474569675,5
2018-01-23,-0.00203303103678425,0.0010694286595265958,-0.003102459696310846,0.4,0.0004931202074689445,5
2018-01-24,0.0011512279934134282,0.00038751972417980734,0.000763708269233621,0.2,0.0003170330866058002,5
2018-01-25,0.004189113180255055,0.00045201132601706474,0.0037371018542379903,0.2,0.0059094993757926595,5
2018-01-26,-0.016054802326046416,0.0,-0.016054802326046416,0.0,-0.011645433227558288,5
2018-01-29,0.00250227648210144,0.0,0.00250227648210144,0.0,0.0004596842488797659,5
2018-01-30,-0.011036102576219144,0.0,-0.011036102576219144,0.0,-0.005871165234319964,5
2018-01-31,-0.00866841781349832,0.0,-0.00866841781349832,0.0,-0.0035221687729712903,5
2018-02-01,-0.018258890670016518,0.0005422738928345407,-0.01880116456285106,0.2,-0.02367189838161432,5
2018-02-02,-0.05216150069617656,0.001255720977595473,-0.05341722167377203,0.4,-0.04940564909055367,5
2018-02-05,-0.003347400873555584,0.002296708248949451,-0.005644109122505035,0.7999999999999999,0.03293060209876986,5
2018-02-06,-0.005029207518162538,0.0,-0.005029207518162538,0.0,-0.0018248970978161916,5
2018-02-07,0.0011260828923233214,0.0,0.0011260828923233214,0.0,-0.026902203702062644,5
2018-02-08,0.021665875293174743,0.0,0.021665875293174743,0.0,0.011618440760335469,5
2018-02-09,0.0038067047866233495,0.0,0.0038067047866233495,0.0,0.0005305240447315285,5
2018-02-12,-0.0010617180521305559,0.0,-0.0010617180521305559,0.0,0.0012880658314138316,5
2018-02-13,-0.0030494428804499485,0.0,-0.0030494428804499485,0.0,0.027467774751709362,5
2018-02-14,0.01825702668262985,0.0,0.01825702668262985,0.0,0.00276166599558203,5
2018-02-15,0.0027727305005929457,0.0,0.0027727305005929457,0.0,-0.0010649121239365567,5
2018-02-16,-0.006179277009140938,0.0,-0.006179277009140938,0.0,-0.0004780475241199511,5
2018-02-20,-0.011135095361768023,0.0,-0.011135095361768023,0.0,-0.0029421649864733723,5
2018-02-21,0.0030304442498410465,0.0,0.0030304442498410465,0.0,0.002544964487686263,5
2018-02-22,0.031407685290693405,0.0,0.031407685290693405,0.0,0.015232452341647607,5
2018-02-23,-0.0048569458511115386,0.0,-0.0048569458511115386,0.0,0.007900623837220344,5
2018-02-26,-0.014782042175667899,0.0,-0.014782042175667899,0.0,-0.008737434129146182,5
2018-02-27,-0.008110850891370114,0.0,-0.008110850891370114,0.0,-0.015489058231785147,5
2018-02-28,0.0011580475404302298,0.0007031870343877183,0.00045486050604251146,0.2,-0.020669984263391394,5
2018-03-01,-0.0035574036997344963,0.0008090217870778899,-0.004366425486812386,0.2,0.007261210200757651,5
2018-03-02,0.017430077955478483,0.0,0.017430077955478483,0.0,0.02080477239602696,5
2018-03-05,-0.009124624178589502,0.002183175221576519,-0.011307799400166022,0.4,-0.010538116196238234,5
2018-03-06,-0.01380167623478876,0.0,-0.01380167623478876,0.0,0.011574468046645636,5
2018-03-07,-0.01001581411629202,0.0,-0.01001581411629202,0.0,0.007859958071998685,5
2018-03-08,0.007782933753919097,0.0014595549650589302,0.006323378788860167,0.2,0.012695225403364985,5
2018-03-09,0.0005067682693820077,0.0011973846837290676,-0.0006906164143470599,0.2,0.0022917623133913434,5
2018-03-12,0.0008121051896560651,0.000909526903360976,-9.742171370491091e-05,0.2,-0.007254016625243165,5
2018-03-13,-0.00601243260153237,0.0020907929351568506,-0.00810322553668922,0.4,-0.006947101361910568,5
2018-03-14,0.0016011128910793375,0.0,0.0016011128910793375,0.0,-0.0010172874264977594,5
2018-03-15,0.004268309229207291,0.0,0.004268309229207291,0.0,-0.004189373523000861,5
2018-03-16,-0.003059107440343257,0.0007019533323157426,-0.0037610607726589994,0.2,-0.008816581399125556,5
2018-03-19,0.006334690302350588,0.0,0.006334690302350588,0.0,-0.00014771750719178023,5
2018-03-20,-0.005499110906408689,0.000799832425756283,-0.006298943332164972,0.2,-0.011037342948359785,5
2018-03-21,-0.007896647268362656,0.0006581821456137603,-0.008554829413976417,0.2,-0.013959828418510623,5
2018-03-22,-0.007816575994439613,0.0007455982656225761,-0.00856217426006219,0.2,-0.0077223083716198015,5
2018-03-23,0.0035065483403661666,0.0012657342907925707,0.002240814049573596,0.4,0.01541209693377077,5
2018-03-26,0.006692585559363496,0.0,0.006692585559363496,0.0,-0.020362807923521853,5
2018-03-27,0.019435963274278968,0.0023316432144147724,0.017104320059864196,0.6,0.001419130886491038,5
2018-03-28,0.0017358807269348244,0.0005530105599432078,0.0011828701669916166,0.2,0.005476159206280196,5
