date,ret_gross,cost,ret_net,turnover,spy,n_held
2023-01-12,0.005624629907265933,0.002136386408485852,0.0034882434987800813,0.5,0.012350259726492174,5
2023-01-13,-0.009856076854469188,0.0,-0.009856076854469188,0.0,0.0013351484370909272,5
2023-01-17,-0.018143590402238497,0.0,-0.018143590402238497,0.0,-0.024183638787942163,5
2023-01-18,-0.0019209965920309992,0.0,-0.0019209965920309992,0.0,0.0019022612796055771,5
2023-01-19,0.005315119684924464,0.0,0.005315119684924464,0.0,0.016980879796764325,5
2023-01-20,-0.007515410884156017,0.0,-0.007515410884156017,0.0,0.0054430712595319175,5
2023-01-23,0.0035505661080802,0.000756174246603551,0.002794391861476649,0.2,-0.0073489028951015944,5
2023-01-24,0.010570133052758047,0.0,0.010570133052758047,0.0,0.018126251449046338,5
2023-01-25,-0.00450352220527146,0.0,-0.00450352220527146,0.0,0.0012938619190558942,5
2023-01-26,-0.004338849399860223,0.0,-0.004338849399860223,0.0,-0.002119191605933768,5
2023-01-27,-0.006517594945425632,0.0,-0.006517594945425632,0.0,-0.004143789495493655,5
2023-01-30,0.0014625911423757241,0.0,0.0014625911423757241,0.0,0.010194528243004264,5
2023-01-31,-0.005390373600854014,0.0,-0.005390373600854014,0.0,0.02381320152404487,5
2023-02-01,-0.01018525699305144,0.0,-0.01018525699305144,0.0,-0.00789559707309706,5
2023-02-02,0.0065186321601605314,0.0,0.0065186321601605314,0.0,-0.0043593967811431655,5
2023-02-03,0.0007051743438397868,0.0,0.0007051743438397868,0.0,-0.002265611078583585,5
2023-02-06,-0.0016977151710648513,0.0,-0.0016977151710648513,0.0,0.01043527070469974,5
2023-02-07,0.008239191749616959,0.0,0.008239191749616959,0.0,0.003080574703936634,5
2023-02-08,-0.006353936719952058,0.0,-0.006353936719952058,0.0,-0.020616740088105767,5
2023-02-09,0.006181481890277385,0.0,0.006181481890277385,0.0,0.00704261553487906,5
2023-02-10,0.011255106096407319,0.0,0.011255106096407319,0.0,0.006176620724859694,5
2023-02-13,-0.00408582109043687,0.001993783998264506,-0.006079605088701376,0.4,-0.002181523007457775,5
2023-02-14,-0.00809607139169719,0.0,-0.00809607139169719,0.0,-0.0037878787878787845,5
2023-02-15,-0.006594394399591508,0.0004935519113180975,-0.007087946310909606,0.2,-0.006685890729068333,5
2023-02-16,-0.008009383545251138,0.0,-0.008009383545251138,0.0,-0.0073988439306358345,5
2023-02-17,-0.0032123080160116,0.0,-0.0032123080160116,0.0,-0.008773973134560076,5
2023-02-21,0.0034541219296394315,0.0,0.0034541219296394315,0.0,0.005117760718575282,5
2023-02-22,-0.013056990690852687,0.0,-0.013056990690852687,0.0,-0.01530108588351431,5
2023-02-23,0.010336548719900442,0.0,0.010336548719900442,0.0,0.011265004616805019,5
2023-02-24,-0.004018869365690203,0.0006811441058073204,-0.004700013471497524,0.2,-0.0066002295732024985,5
2023-02-27,-0.004298584830734953,0.0,-0.004298584830734953,0.0,-0.004595708920927533,5
2023-02-28,-0.0045293255400193026,0.0,-0.0045293255400193026,0.0,-0.006912199240185712,5
2023-03-01,0.0209394557037911,0.0008084678943227537,0.020130987809468346,0.2,0.01790553105573567,5
2023-03-02,0.008942293213263673,0.0,0.008942293213263673,0.0,0.013362563941956118,5
2023-03-03,0.008127496474162355,0.0,0.008127496474162355,0.0,-0.0015452766045120914,5
2023-03-06,-0.009213339499494478,0.0,-0.009213339499494478,0.0,-0.014909203466776821,5
2023-03-07,0.00388463683940452,0.0,0.00388463683940452,0.0,0.0033778476040848826,5
2023-03-08,-0.019469554351937715,0.0,-0.019469554351937715,0.0,-0.021895143401445716,5
2023-03-09,-0.018013399993788724,0.0,-0.018013399993788724,0.0,-0.023479188900747072,5
2023-03-10,0.023309017875817697,0.0,0.023309017875817697,0.0,0.022759562841530023,5
2023-03-13,-0.021302159290503074,0.0,-0.021302159290503074,0.0,-0.011807763203590338,5
2023-03-14,-0.006282482507743348,0.0,-0.006282482507743348,0.0,0.002433024249141713,5
2023-03-15,0.019805411758976366,0.0,0.019805411758976366,0.0,0.02041476767077488,5
2023-03-16,-0.005573125198307328,0.0,-0.005573125198307328,0.0,-0.0061578307521539255,5
2023-03-17,0.019841373652940853,0.0,0.019841373652940853,0.0,0.016487169259406853,5
2023-03-20,0.003691141255965481,0.0,0.003691141255965481,0.0,0.0037410071942445278,5
2023-03-21,-0.010112726873748867,0.0,-0.010112726873748867,0.0,-0.009122185154295193,5
2023-03-22,-0.00897134547901266,0.0,-0.00897134547901266,0.0,-0.008232942290493983,5
2023-03-23,0.01203641658605883,0.0010895538920429539,0.010946862694015876,0.2,0.016045617292136383,5
2023-03-24,0.009039803881467967,0.0,0.009039803881467967,0.0,-0.005925345862699105,5
2023-03-27,0.013153288573681587,0.0,0.013153288573681587,0.0,0.010503374208964633,5
2023-03-28,0.006817702022061868,0.0,0.006817702022061868,0.0,0.010420185536470727,5
2023-03-29,0.0064715157130542,0.0,0.0064715157130542,0.0,0.0014144635325583632,5
2023-03-30,0.010813326820445692,0.0,0.010813326820445692,0.0,0.010349521045738275,5
2023-03-31,0.0098540940721233,0.0,0.0098540940721233,0.0,0.006786640231813301,5
2023-04-03,-0.008559858998466563,0.0,-0.008559858998466563,0.0,-0.0090131030826327,5
2023-04-04,-0.006533470919073971,0.0,-0.006533470919073971,0.0,-0.0028024049729948874,5
2023-04-05,-0.0023513711760020156,0.0,-0.0023513711760020156,0.0,-0.00040876807521339487,5
2023-04-06,0.005667333943008979,0.0,0.005667333943008979,0.0,0.008996575167407705,5
2023-04-10,0.0010618542571015246,0.0,0.0010618542571015246,0.0,0.00392623739804443,5
2023-04-11,-0.0054298670360863445,0.0,-0.0054298670360863445,0.0,-0.0065349582418691154,5
2023-04-12,4.908611299829697e-05,0.0008540750032869007,-0.0008049888902886038,0.2,0.008863717173769547,5
2023-04-13,0.004172370917251822,0.0010496013213856402,0.003122769595866182,0.2,-0.0010573219545352286,5
2023-04-14,0.006226577592750116,0.0,0.006226577592750116,0.0,0.007787102139563018,5
2023-04-17,-0.002486946278868319,0.0007375879036484985,-0.0032245341825168175,0.2,-0.008102025506376509,5
2023-04-18,-0.001948720823935424,0.0009295554166558354,-0.0028782762405912595,0.2,-0.002445419250743819,5
2023-04-19,0.0038100296981751214,0.0,0.0038100296981751214,0.0,0.002375597058303258,5
