date,ret_gross,cost,ret_net,turnover,spy,n_held
2022-01-12,-0.022058893570615815,0.0016377584924436497,-0.023696652063059466,0.5,-0.02330384805352248,5
2022-01-13,-0.009971560084615172,0.0,-0.009971560084615172,0.0,-0.003149135711658757,5
2022-01-14,0.001144360166106262,0.0005856305959109325,0.0005587295701953295,0.2,-0.0035049692162244517,5
2022-01-18,-0.009882649821322054,0.0006319191994048818,-0.010514569020726935,0.2,-0.009556866828647426,5
2022-01-19,-0.0013139152123116114,0.0008506775706491947,-0.002164592782960806,0.2,-0.01803654034858182,5
2022-01-20,-0.022233427041239387,0.0006109650277480996,-0.022844392068987487,0.2,-0.030383059719248262,5
2022-01-21,-0.0010790281783242153,0.0,-0.0010790281783242153,0.0,0.0023801928692366303,5
2022-01-24,0.01135076830075985,0.001002577440080051,0.010348190860679798,0.4,0.01769889840881267,5
2022-01-25,-0.011227680705497513,0.0010863413774790246,-0.012314022082976538,0.4,-0.005580545065306808,5
2022-01-26,0.005691862149389037,0.001491706883651069,0.004200155265737969,0.4,-0.012723446457512,5
2022-01-27,0.01897486141126721,0.0,0.01897486141126721,0.0,0.019772142594634445,5
2022-01-28,0.011355793581221496,0.001717300116942408,0.009638493464279087,0.4,0.021382922492912293,5
2022-01-31,-0.0009983295725748856,0.0015166428786671184,-0.0025149724512420037,0.2,0.010702860368837053,5
2022-02-01,0.014212925978037496,0.0016999338155311832,0.012512992162506313,0.4,-0.00998440663765221,5
2022-02-02,-0.008218599551392303,0.002435299495886336,-0.010653899047278639,0.2,-0.01020264234331647,5
2022-02-03,0.008430206751188664,0.003150545169173616,0.005279661582015049,0.6,0.00707771233136989,5
2022-02-04,-0.016308513789325366,0.0009136430170536154,-0.01722215680637898,0.2,-0.0061789538229328755,5
2022-02-07,0.016350105120001235,0.0,0.016350105120001235,0.0,0.01900806834361668,5
2022-02-08,-0.007194448252140462,0.0022968312105358032,-0.009491279462676265,0.4,-0.008523322698586466,5
2022-02-09,-0.007041321945737811,0.0009307415506983688,-0.00797206349643618,0.2,-0.004274809160305315,5
2022-02-10,-0.010570791996187424,0.0,-0.010570791996187424,0.0,-0.021111976033779123,5
2022-02-11,0.0012449589056175991,0.0,0.0012449589056175991,0.0,0.008651019326232579,5
2022-02-14,0.0003520272259943003,0.0,0.0003520272259943003,0.0,0.00045392646391273495,5
2022-02-15,0.001883982043475152,0.0015781445904671427,0.00030583745300800935,0.2,-0.0015999617919572051,5
2022-02-16,-0.007483834586797444,0.0,-0.007483834586797444,0.0,-0.013298572077782289,5
2022-02-17,0.0030496882268209904,0.0,0.0030496882268209904,0.0,-0.012435459239327984,5
2022-02-18,0.00037239918921041517,0.001141752896884866,-0.0007693537076744509,0.2,0.0017918507609229195,5
2022-02-22,-0.04793799494431024,0.0008325015175722165,-0.04877049646188245,0.2,-0.05003307769583221,5
2022-02-23,0.019566932252117076,0.0011662424045553938,0.018400689847561682,0.2,0.045239998968301,5
