date,ret_gross,cost,ret_net,turnover,spy,n_held
2023-01-12,0.011884843883824249,0.001963575596999756,0.009921268286824493,0.5,0.012350259726492174,5
2023-01-13,-0.0070562127471926585,0.0008220770158575419,-0.0078782897630502,0.2,0.0013351484370909272,5
2023-01-17,-0.019168084382014828,0.0,-0.019168084382014828,0.0,-0.024183638787942163,5
2023-01-18,-0.005400707832393304,0.0,-0.005400707832393304,0.0,0.0019022612796055771,5
2023-01-19,0.005037249891334161,0.0005255825471554461,0.004511667344178715,0.2,0.016980879796764325,5
2023-01-20,-0.0006368815578125409,0.0,-0.0006368815578125409,0.0,0.0054430712595319175,5
2023-01-23,0.007987336310133708,0.0,0.007987336310133708,0.0,-0.0073489028951015944,5
2023-01-24,0.006642693660067511,0.0,0.006642693660067511,0.0,0.018126251449046338,5
2023-01-25,-0.0007737730485761092,0.0018799740766153711,-0.00265374712519148,0.4,0.0012938619190558942,5
2023-01-26,-0.0039633102391196,0.0,-0.0039633102391196,0.0,-0.002119191605933768,5
2023-01-27,-0.0026445424119726506,0.0,-0.0026445424119726506,0.0,-0.004143789495493655,5
2023-01-30,-0.00712178444082232,0.0,-0.00712178444082232,0.0,0.010194528243004264,5
2023-01-31,0.010551314169686535,0.0013886729667322677,0.009162641202954267,0.2,0.02381320152404487,5
2023-02-01,-0.01061514097684384,0.0,-0.01061514097684384,0.0,-0.00789559707309706,5
2023-02-02,0.0012208505405554295,0.0,0.0012208505405554295,0.0,-0.0043593967811431655,5
2023-02-03,0.013873940658041352,0.001010143834693349,0.012863796823348003,0.2,-0.002265611078583585,5
2023-02-06,0.0029200781132477037,0.0,0.0029200781132477037,0.0,0.01043527070469974,5
2023-02-07,0.002233338447383182,0.002783979669136371,-0.0005506412217531893,0.4,0.003080574703936634,5
2023-02-08,-0.018201788621751303,0.0,-0.018201788621751303,0.0,-0.020616740088105767,5
2023-02-09,0.0014508023388984936,0.0012980058710685845,0.0001527964678299091,0.2,0.00704261553487906,5
2023-02-10,0.012021393175405848,0.0,0.012021393175405848,0.0,0.006176620724859694,5
2023-02-13,0.005059116774094696,0.0,0.005059116774094696,0.0,-0.002181523007457775,5
2023-02-14,-0.006020332063280077,0.000583958966081988,-0.006604291029362065,0.2,-0.0037878787878787845,5
2023-02-15,-0.0060468420635616076,0.0015446052827475583,-0.007591447346309166,0.4,-0.006685890729068333,5
2023-02-16,-0.009963979017222527,0.0,-0.009963979017222527,0.0,-0.0073988439306358345,5
2023-02-17,-0.006189173120740121,0.0009795139705194912,-0.007168687091259613,0.2,-0.008773973134560076,5
2023-02-21,0.008758790317879007,0.0,0.008758790317879007,0.0,0.005117760718575282,5
2023-02-22,-0.017884064058676465,0.0,-0.017884064058676465,0.0,-0.01530108588351431,5
2023-02-23,0.013265240500252174,0.0009947162205694207,0.012270524279682754,0.2,0.011265004616805019,5
2023-02-24,-0.0016774544724844631,0.0,-0.0016774544724844631,0.0,-0.0066002295732024985,5
2023-02-27,0.004459141597778271,0.0,0.004459141597778271,0.0,-0.004595708920927533,5
2023-02-28,-0.0033552288416856865,0.0,-0.0033552288416856865,0.0,-0.006912199240185712,5
2023-03-01,0.027602836099556653,0.0,0.027602836099556653,0.0,0.01790553105573567,5
2023-03-02,0.015919206243073303,0.0,0.015919206243073303,0.0,0.013362563941956118,5
2023-03-03,0.0033067434238523764,0.0005300550593449361,0.00277668836450744,0.2,-0.0015452766045120914,5
2023-03-06,-0.015203989847230592,0.0,-0.015203989847230592,0.0,-0.014909203466776821,5
2023-03-07,0.007932929965433799,0.0,0.007932929965433799,0.0,0.0033778476040848826,5
2023-03-08,-0.013278729683098556,0.0005605629472357646,-0.01383929263033432,0.2,-0.021895143401445716,5
2023-03-09,-0.018351918368705866,0.0,-0.018351918368705866,0.0,-0.023479188900747072,5
2023-03-10,0.022081087801764723,0.0,0.022081087801764723,0.0,0.022759562841530023,5
2023-03-13,-0.021142869288658276,0.0,-0.021142869288658276,0.0,-0.011807763203590338,5
2023-03-14,-0.0015564041851591436,0.0,-0.0015564041851591436,0.0,0.002433024249141713,5
2023-03-15,0.017403700188419035,0.001016214932012758,0.01638748525640628,0.2,0.02041476767077488,5
2023-03-16,-0.001143049136564223,0.0,-0.001143049136564223,0.0,-0.0061578307521539255,5
2023-03-17,0.019699534437881507,0.0,0.019699534437881507,0.0,0.016487169259406853,5
2023-03-20,0.006369232928676505,0.0,0.006369232928676505,0.0,0.0037410071942445278,5
2023-03-21,-0.013710314074163121,0.0,-0.013710314074163121,0.0,-0.009122185154295193,5
2023-03-22,-0.0088899214391297,0.0,-0.0088899214391297,0.0,-0.008232942290493983,5
