date,ret_gross,cost,ret_net,turnover,spy,n_held
2023-01-12,0.0076281104961701375,0.0015793257225815397,0.0060487847735885975,0.5,0.012350259726492174,5
2023-01-13,-0.0023105196404863636,0.0,-0.0023105196404863636,0.0,0.0013351484370909272,5
2023-01-17,-0.022171582970536032,0.0,-0.022171582970536032,0.0,-0.024183638787942163,5
2023-01-18,0.004064857767534447,0.0,0.004064857767534447,0.0,0.0019022612796055771,5
2023-01-19,0.0125044810644249,0.000627622361497177,0.011876858702927724,0.2,0.016980879796764325,5
2023-01-20,0.007329911325815197,0.0009001442888538181,0.006429767036961379,0.2,0.0054430712595319175,5
2023-01-23,-0.004915916183558067,0.0,-0.004915916183558067,0.0,-0.0073489028951015944,5
2023-01-24,0.017047559978652482,0.0,0.017047559978652482,0.0,0.018126251449046338,5
2023-01-25,-0.0024403053938480967,0.0,-0.0024403053938480967,0.0,0.0012938619190558942,5
2023-01-26,-0.004944675137514821,0.0,-0.004944675137514821,0.0,-0.002119191605933768,5
2023-01-27,-0.0016343418033241356,0.0015817603379852056,-0.003216102141309341,0.2,-0.004143789495493655,5
2023-01-30,0.005513513129386171,0.0,0.005513513129386171,0.0,0.010194528243004264,5
2023-01-31,0.008931543967526403,0.0005894703366645136,0.008342073630861889,0.2,0.02381320152404487,5
2023-02-01,-0.017706410339849057,0.0,-0.017706410339849057,0.0,-0.00789559707309706,5
2023-02-02,0.001996861154128826,0.0,0.001996861154128826,0.0,-0.0043593967811431655,5
2023-02-03,0.009848923144463685,0.002112181656324222,0.007736741488139463,0.4,-0.002265611078583585,5
2023-02-06,0.0052222449019765586,0.0009276646999051522,0.004294580202071407,0.2,0.01043527070469974,5
2023-02-07,0.00237385479058192,0.0,0.00237385479058192,0.0,0.003080574703936634,5
2023-02-08,-0.0242246124821403,0.0,-0.0242246124821403,0.0,-0.020616740088105767,5
2023-02-09,-0.00123589375399058,0.0,-0.00123589375399058,0.0,0.00704261553487906,5
2023-02-10,0.011225632859628121,0.0,0.011225632859628121,0.0,0.006176620724859694,5
2023-02-13,0.009593264149280656,0.0,0.009593264149280656,0.0,-0.002181523007457775,5
2023-02-14,-0.00466384045946997,0.0,-0.00466384045946997,0.0,-0.0037878787878787845,5
2023-02-15,-0.0009741068152939293,0.0,-0.0009741068152939293,0.0,-0.006685890729068333,5
2023-02-16,-0.019717251733064756,0.0,-0.019717251733064756,0.0,-0.0073988439306358345,5
